date,home,away,team,PTS,FG%,3P%,OREB,DREB,AST,STL,BLK,win
2018-11-09,PHI,CHA,PHI,133,47.9,32.4,13,46,33,3,15,1
2018-11-09,PHI,CHA,CHA,132,39.1,40.0,14,35,25,10,5,0
2018-11-09,SAC,MIN,SAC,121,45.3,37.5,12,37,25,7,6,1
2018-11-09,SAC,MIN,MIN,110,41.5,28.0,15,37,20,6,1,0
2018-11-09,UTA,BOS,UTA,123,55.8,38.2,8,37,29,4,4,1
2018-11-09,UTA,BOS,BOS,115,44.3,39.5,5,23,31,11,3,0
2018-11-10,CHI,CLE,CHI,99,47.6,38.9,5,33,20,7,5,1
2018-11-10,CHI,CLE,CLE,98,42.9,38.1,15,38,15,5,6,0
2018-11-10,DAL,OKC,DAL,111,55.8,48.3,4,34,31,9,5,1
2018-11-10,DAL,OKC,OKC,96,39.2,26.5,26,27,17,9,2,0
2018-11-10,GSW,BKN,GSW,116,55.4,43.8,6,30,27,9,7,1
2018-11-10,GSW,BKN,BKN,100,46.8,29.2,12,29,20,7,2,0
2018-11-10,LAC,MIL,LAC,128,46.5,41.2,10,44,26,6,6,1
2018-11-10,LAC,MIL,MIL,126,44.8,34.8,15,37,31,11,8,0
2018-11-10,MEM,PHI,MEM,112,43.7,36.7,15,30,16,9,3,1
2018-11-10,MEM,PHI,PHI,106,51.8,25.8,8,40,27,10,6,0
2018-11-10,MIA,WAS,MIA,110,44.3,36.4,14,24,25,5,5,0
2018-11-10,MIA,WAS,WAS,116,48.2,36.4,16,32,14,8,5,1
2018-11-10,NOP,PHX,NOP,119,48.8,44.0,16,38,28,7,7,1
2018-11-10,NOP,PHX,PHX,99,40.7,27.8,10,27,16,10,7,0
2018-11-10,SAC,LAL,SAC,86,34.8,24.0,13,37,11,7,5,0
2018-11-10,SAC,LAL,LAL,101,41.4,31.6,17,42,23,11,3,1
2018-11-10,SAS,HOU,SAS,96,44.6,50.0,8,38,17,3,5,1
2018-11-10,SAS,HOU,HOU,89,33.3,22.0,15,34,11,10,5,0
2018-11-10,TOR,NYK,TOR,128,53.2,40.0,12,34,24,8,4,1
2018-11-10,TOR,NYK,NYK,112,45.8,27.3,16,31,18,12,6,0
2018-11-11,DEN,MIL,DEN,114,46.1,47.4,10,29,27,8,5,0
2018-11-11,DEN,MIL,MIL,121,57.1,50.0,5,36,27,10,7,1
2018-11-11,DET,CHA,DET,103,36.5,27.3,22,29,21,5,4,0
2018-11-11,DET,CHA,CHA,113,50.6,39.3,6,40,24,6,8,1
2018-11-11,HOU,IND,HOU,115,48.6,42.6,8,30,18,6,5,1
2018-11-11,HOU,IND,IND,103,46.2,37.9,5,30,24,10,6,0
2018-11-11,LAL,ATL,LAL,107,42.4,36.8,17,31,28,12,9,1
2018-11-11,LAL,ATL,ATL,106,43.2,35.1,10,34,25,11,4,0
2018-11-11,NYK,ORL,NYK,89,35.2,17.9,13,41,13,4,15,0
2018-11-11,NYK,ORL,ORL,115,44.9,40.5,10,42,31,10,9,1
2018-11-11,POR,BOS,POR,100,45.3,38.9,15,40,22,4,2,1
2018-11-11,POR,BOS,BOS,94,38.7,33.3,11,31,19,11,5,0
2018-11-12,CHI,DAL,CHI,98,39.3,24.2,8,37,16,11,3,0
2018-11-12,CHI,DAL,DAL,103,46.8,30.3,7,42,18,11,7,1
2018-11-12,LAC,GSW,LAC,121,47.3,25.0,6,43,23,11,5,1
2018-11-12,LAC,GSW,GSW,116,46.8,38.7,11,35,27,7,8,0
2018-11-12,MEM,UTA,MEM,88,41.8,16.7,8,34,19,7,9,0
2018-11-12,MEM,UTA,UTA,96,39.0,28.1,13,36,19,7,6,1
2018-11-12,MIA,PHI,MIA,114,48.1,41.9,8,32,19,5,6,0
2018-11-12,MIA,PHI,PHI,124,47.0,41.7,10,32,24,5,0,1
2018-11-12,MIN,BKN,MIN,120,52.5,43.5,9,43,26,8,6,1
2018-11-12,MIN,BKN,BKN,113,39.6,36.0,19,23,28,10,2,0
2018-11-12,OKC,PHX,OKC,118,46.7,48.1,12,30,23,12,6,1
2018-11-12,OKC,PHX,PHX,101,48.1,26.9,10,27,25,5,5,0
2018-11-12,SAC,SAS,SAC,104,50.0,45.8,7,38,27,12,3,1
2018-11-12,SAC,SAS,SAS,99,43.7,32.3,9,34,25,5,4,0
2018-11-12,TOR,NOP,TOR,110,40.2,28.9,13,30,22,9,5,0
2018-11-12,TOR,NOP,NOP,126,54.5,37.0,14,40,30,2,4,1
2018-11-12,WAS,ORL,WAS,117,50.6,39.4,7,34,24,8,7,1
2018-11-12,WAS,ORL,ORL,109,48.3,50.0,8,26,28,5,6,0
2018-11-13,CLE,CHA,CLE,113,52.9,54.2,14,46,23,5,3,1
2018-11-13,CLE,CHA,CHA,89,34.7,19.5,12,25,22,12,4,0
2018-11-13,DEN,HOU,DEN,99,50.0,44.0,7,24,27,11,2,0
2018-11-13,DEN,HOU,HOU,109,54.9,35.1,6,26,23,7,6,1
2018-11-13,GSW,ATL,GSW,110,42.9,44.4,13,35,28,8,6,1
2018-11-13,GSW,ATL,ATL,103,44.9,37.5,10,32,25,9,2,0
2018-11-14,BKN,MIA,BKN,107,40.6,28.6,16,30,17,10,2,0
2018-11-14,BKN,MIA,MIA,120,54.1,27.6,6,41,23,6,6,1
2018-11-14,BOS,CHI,BOS,111,46.7,44.1,8,43,27,12,5,1
2018-11-14,BOS,CHI,CHI,82,39.3,30.4,7,40,16,8,3,0
2018-11-14,DAL,UTA,DAL,118,58.4,42.9,7,44,24,12,6,1
2018-11-14,DAL,UTA,UTA,68,30.9,17.1,8,25,16,11,3,0
2018-11-14,LAL,POR,LAL,126,47.3,46.9,11,37,25,11,6,1
2018-11-14,LAL,POR,POR,117,44.1,42.4,11,36,24,8,10,0
2018-11-14,MIL,MEM,MIL,113,50.6,25.7,9,35,22,5,8,0
2018-11-14,MIL,MEM,MEM,116,50.6,38.9,4,30,24,8,4,1
2018-11-14,MIN,NOP,MIN,107,41.1,43.8,11,36,29,14,6,1
2018-11-14,MIN,NOP,NOP,100,42.6,32.1,10,36,25,7,6,0
2018-11-14,OKC,NYK,OKC,128,53.7,48.5,13,34,32,11,7,1
2018-11-14,OKC,NYK,NYK,103,44.3,26.9,9,27,18,8,8,0
2018-11-14,ORL,PHI,ORL,111,50.0,42.9,5,32,23,7,4,1
2018-11-14,ORL,PHI,PHI,106,47.7,48.3,10,31,32,2,3,0
2018-11-14,PHX,SAS,PHX,116,56.0,48.4,5,33,27,9,4,1
2018-11-14,PHX,SAS,SAS,96,42.2,30.4,13,30,16,7,4,0
2018-11-14,TOR,DET,TOR,104,48.9,20.0,12,37,23,9,3,0
2018-11-14,TOR,DET,DET,106,48.4,30.3,7,32,24,8,5,1
2018-11-14,WAS,CLE,WAS,119,47.8,32.5,12,32,30,17,3,1
2018-11-14,WAS,CLE,CLE,95,45.5,19.0,9,33,22,12,6,0
2018-11-15,DEN,ATL,DEN,138,56.4,41.9,11,45,34,12,6,1
2018-11-15,DEN,ATL,ATL,93,34.8,21.4,15,28,20,7,5,0
2018-11-15,HOU,GSW,HOU,107,40.2,34.0,14,27,20,8,4,1
2018-11-15,HOU,GSW,GSW,86,42.1,22.2,12,32,18,2,5,0
2018-11-15,LAC,SAS,LAC,116,47.1,34.8,9,41,23,2,3,1
2018-11-15,LAC,SAS,SAS,111,40.2,31.0,15,30,19,7,6,0
2018-11-16,BOS,TOR,BOS,123,52.8,34.6,9,37,25,9,6,1
2018-11-16,BOS,TOR,TOR,116,43.3,27.6,11,32,20,12,4,0
2018-11-16,IND,MIA,IND,99,44.4,51.9,4,43,22,10,6,1
2018-11-16,IND,MIA,MIA,91,37.6,38.9,13,38,21,10,5,0
2018-11-16,MEM,SAC,MEM,112,50.6,44.0,9,31,24,11,5,1
2018-11-16,MEM,SAC,SAC,104,46.3,36.4,9,33,23,9,2,0
2018-11-16,MIL,CHI,MIL,123,50.5,41.9,11,44,28,8,8,1
2018-11-16,MIL,CHI,CHI,104,43.6,39.4,4,32,22,8,3,0
2018-11-16,MIN,POR,MIN,112,50.0,42.9,9,34,28,11,4,1
2018-11-16,MIN,POR,POR,96,42.0,27.6,11,37,16,6,1,0
2018-11-16,NOP,NYK,NOP,129,48.5,29.4,11,43,27,5,5,1
2018-11-16,NOP,NYK,NYK,124,49.0,32.4,12,32,15,10,6,0
2018-11-16,PHI,UTA,PHI,113,50.6,47.8,10,31,25,7,5,1
2018-11-16,PHI,UTA,UTA,107,46.6,18.2,10,29,15,10,4,0
2018-11-16,WAS,BKN,WAS,104,42.5,16.7,12,35,18,5,4,0
2018-11-16,WAS,BKN,BKN,115,42.2,27.3,13,34,19,8,3,1
2018-11-17,BKN,LAC,BKN,119,45.5,46.4,15,32,25,4,5,0
2018-11-17,BKN,LAC,LAC,127,50.5,47.8,9,29,23,4,1,1
2018-11-17,BOS,UTA,BOS,86,38.5,15.2,17,34,16,11,4,0
2018-11-17,BOS,UTA,UTA,98,44.9,28.9,7,39,23,11,4,1
2018-11-17,CHA,PHI,CHA,119,42.4,32.3,9,40,23,10,3,0
2018-11-17,CHA,PHI,PHI,122,41.9,31.4,9,44,23,9,6,1
2018-11-17,CHI,TOR,CHI,83,34.9,29.6,7,27,21,13,3,0
2018-11-17,CHI,TOR,TOR,122,53.9,40.0,8,46,31,14,10,1
2018-11-17,DAL,GSW,DAL,112,46.5,29.4,8,38,18,6,5,1
2018-11-17,DAL,GSW,GSW,109,44.7,27.3,12,35,24,6,6,0
2018-11-17,HOU,SAC,HOU,132,56.8,42.6,6,35,27,9,10,1
2018-11-17,HOU,SAC,SAC,112,45.1,31.4,13,26,23,10,3,0
2018-11-17,IND,ATL,IND,97,40.2,40.0,10,43,25,11,6,1
2018-11-17,IND,ATL,ATL,89,35.6,27.6,5,36,20,15,6,0
2018-11-17,NOP,DEN,NOP,125,48.3,40.0,10,36,29,6,8,1
2018-11-17,NOP,DEN,DEN,115,48.4,38.5,10,33,30,5,6,0
2018-11-17,ORL,LAL,ORL,130,53.8,34.4,11,30,28,5,8,1
2018-11-17,ORL,LAL,LAL,117,47.8,33.3,8,33,22,5,6,0
2018-11-17,PHX,OKC,PHX,100,45.1,41.4,4,27,25,14,6,0
2018-11-17,PHX,OKC,OKC,110,44.7,29.2,14,38,17,9,7,1
2018-11-18,MIA,LAL,MIA,97,40.2,40.6,12,36,20,3,5,0
2018-11-18,MIA,LAL,LAL,113,44.2,40.7,14,36,16,7,5,1
2018-11-18,MIN,MEM,MIN,87,38.8,41.4,10,39,20,8,3,0
2018-11-18,MIN,MEM,MEM,100,42.7,42.9,10,33,26,11,9,1
2018-11-18,ORL,NYK,ORL,131,57.1,40.6,7,28,35,5,6,1
2018-11-18,ORL,NYK,NYK,117,46.0,33.3,17,25,12,7,2,0
2018-11-18,SAS,GSW,SAS,104,44.6,41.7,11,37,24,3,5,1
2018-11-18,SAS,GSW,GSW,92,40.7,19.2,10,36,20,6,4,0
2018-11-18,WAS,POR,WAS,109,44.8,40.6,9,34,28,4,9,0
2018-11-18,WAS,POR,POR,119,45.3,36.7,9,43,26,4,3,1
2018-11-19,ATL,LAC,ATL,119,44.6,31.6,16,35,29,6,6,0
2018-11-19,ATL,LAC,LAC,127,43.0,30.3,15,37,24,9,8,1
2018-11-19,CHA,BOS,CHA,117,48.3,36.6,8,36,18,5,3,1
2018-11-19,CHA,BOS,BOS,112,50.6,28.1,8,33,31,9,6,0
2018-11-19,DET,CLE,DET,113,46.1,34.2,13,37,26,5,4,1
2018-11-19,DET,CLE,CLE,102,44.3,38.1,11,25,16,8,3,0
2018-11-19,IND,UTA,IND,121,52.7,48.0,11,33,35,13,3,1
2018-11-19,IND,UTA,UTA,94,48.6,44.0,3,33,26,6,10,0
2018-11-19,MEM,DAL,MEM,98,46.8,40.0,5,40,29,8,11,1
2018-11-19,MEM,DAL,DAL,88,34.1,31.3,7,36,17,8,4,0
2018-11-19,MIL,DEN,MIL,104,45.5,30.6,13,38,21,8,3,1
2018-11-19,MIL,DEN,DEN,98,42.6,29.3,13,30,30,6,4,0
2018-11-19,NOP,SAS,NOP,140,57.8,38.5,14,28,34,10,5,1
2018-11-19,NOP,SAS,SAS,126,47.9,50.0,18,26,22,7,0,0
2018-11-19,PHI,PHX,PHI,119,48.8,27.3,13,40,24,8,1,1
2018-11-19,PHI,PHX,PHX,114,50.6,39.4,5,26,25,9,4,0
2018-11-19,SAC,OKC,SAC,117,44.1,42.1,14,45,29,7,4,1
2018-11-19,SAC,OKC,OKC,113,41.7,29.3,13,40,22,8,3,0
2018-11-20,MIA,BKN,MIA,92,36.0,21.9,18,34,18,5,6,0
2018-11-20,MIA,BKN,BKN,104,43.2,25.8,13,40,17,6,4,1
2018-11-20,NYK,POR,NYK,114,50.6,44.8,10,32,22,8,5,0
2018-11-20,NYK,POR,POR,118,47.4,45.7,14,29,25,8,4,1
2018-11-20,ORL,TOR,ORL,91,40.5,26.7,11,38,24,5,4,0
2018-11-20,ORL,TOR,TOR,93,44.8,26.5,6,37,23,7,5,1
2018-11-20,WAS,LAC,WAS,125,43.0,33.3,11,33,27,11,8,1
2018-11-20,WAS,LAC,LAC,118,51.7,40.7,7,37,20,6,4,0
2018-11-21,ATL,TOR,ATL,108,45.2,27.8,9,25,24,10,7,0
2018-11-21,ATL,TOR,TOR,124,53.3,37.9,14,41,33,6,1,1
2018-11-21,BOS,NYK,BOS,109,39.2,30.3,15,35,30,10,9,0
2018-11-21,BOS,NYK,NYK,117,49.4,50.0,9,40,25,3,11,1
2018-11-21,CHA,IND,CHA,127,56.3,62.1,6,30,30,7,3,1
2018-11-21,CHA,IND,IND,109,48.8,33.3,10,27,26,5,7,0
2018-11-21,CHI,PHX,CHI,124,56.8,44.0,4,35,28,8,2,1
2018-11-21,CHI,PHX,PHX,116,49.0,29.4,6,30,28,9,5,0
2018-11-21,CLE,LAL,CLE,105,38.2,38.2,15,31,18,3,2,0
2018-11-21,CLE,LAL,LAL,109,51.3,36.0,7,44,23,2,9,1
2018-11-21,DAL,BKN,DAL,119,48.7,40.7,8,37,21,10,3,1
2018-11-21,DAL,BKN,BKN,113,44.7,33.3,16,26,23,8,2,0
2018-11-21,GSW,OKC,GSW,95,43.4,24.1,7,35,24,7,10,0
2018-11-21,GSW,OKC,OKC,123,48.1,37.1,18,43,29,10,5,1
2018-11-21,HOU,DET,HOU,126,55.6,39.4,5,31,18,8,7,1
2018-11-21,HOU,DET,DET,124,47.1,47.1,15,22,20,8,1,0
2018-11-21,MIL,POR,MIL,143,52.8,33.3,13,46,34,8,2,1
2018-11-21,MIL,POR,POR,100,36.6,22.0,10,30,13,8,6,0
2018-11-21,MIN,DEN,MIN,101,44.3,28.1,8,32,24,8,3,0
2018-11-21,MIN,DEN,DEN,103,47.2,40.0,9,31,29,12,4,1
2018-11-21,PHI,NOP,PHI,121,44.9,34.5,11,36,27,7,7,1
2018-11-21,PHI,NOP,NOP,120,42.9,36.7,20,34,24,8,8,0
2018-11-21,SAS,MEM,SAS,103,42.7,31.8,10,33,21,4,5,0
2018-11-21,SAS,MEM,MEM,104,48.1,32.0,4,36,21,4,7,1
2018-11-21,UTA,SAC,UTA,110,43.2,30.8,12,34,21,7,7,0
2018-11-21,UTA,SAC,SAC,119,52.8,44.0,8,40,27,5,4,1
2018-11-23,ATL,BOS,ATL,96,43.2,17.1,5,35,22,9,7,0
2018-11-23,ATL,BOS,BOS,114,46.2,32.5,7,36,31,11,7,1
2018-11-23,BKN,MIN,BKN,102,41.8,31.1,9,37,26,2,4,0
2018-11-23,BKN,MIN,MIN,112,47.8,36.0,9,29,25,15,4,1
2018-11-23,CHI,MIA,CHI,96,37.2,25.0,11,40,23,8,6,0
2018-11-23,CHI,MIA,MIA,103,42.5,29.4,10,38,20,10,11,1
2018-11-23,DEN,ORL,DEN,112,47.3,32.1,12,39,33,10,5,1
2018-11-23,DEN,ORL,ORL,87,40.5,25.0,4,33,24,7,2,0
2018-11-23,DET,HOU,DET,116,45.5,25.9,14,35,18,11,5,1
2018-11-23,DET,HOU,HOU,111,41.8,27.8,17,27,22,6,7,0
2018-11-23,GSW,POR,GSW,125,56.5,53.1,6,37,29,11,10,1
2018-11-23,GSW,POR,POR,97,40.9,37.5,12,27,22,9,2,0
2018-11-23,IND,SAS,IND,100,46.5,12.5,11,34,31,9,2,0
2018-11-23,IND,SAS,SAS,111,50.6,47.6,9,37,28,3,4,1
2018-11-23,LAC,MEM,LAC,112,42.6,34.8,8,40,26,6,5,1
2018-11-23,LAC,MEM,MEM,107,45.7,33.3,6,41,29,6,7,0
2018-11-23,LAL,UTA,LAL,90,45.6,30.4,5,42,10,11,5,1
2018-11-23,LAL,UTA,UTA,83,38.8,17.4,7,34,22,12,3,0
2018-11-23,MIL,PHX,MIL,114,48.3,22.7,7,36,30,6,7,0
2018-11-23,MIL,PHX,PHX,116,50.0,34.6,6,34,21,8,4,1
2018-11-23,NYK,NOP,NYK,114,45.1,36.4,12,34,22,9,10,1
2018-11-23,NYK,NOP,NOP,109,39.6,25.0,20,35,26,5,5,0
2018-11-23,OKC,CHA,OKC,109,44.1,33.3,11,35,24,6,2,1
2018-11-23,OKC,CHA,CHA,104,45.7,19.4,11,35,24,8,5,0
2018-11-23,PHI,CLE,PHI,112,53.3,36.4,4,27,27,5,2,0
2018-11-23,PHI,CLE,CLE,121,52.7,50.0,14,28,16,7,1,1
2018-11-23,TOR,WAS,TOR,125,49.5,43.6,13,37,32,5,6,1
2018-11-23,TOR,WAS,WAS,107,40.0,19.6,14,30,28,8,7,0
2018-11-24,CLE,HOU,CLE,117,48.9,31.8,20,29,15,11,2,1
2018-11-24,CLE,HOU,HOU,108,50.0,38.5,8,23,18,5,4,0
2018-11-24,DAL,BOS,DAL,113,48.3,39.0,13,30,27,12,3,1
2018-11-24,DAL,BOS,BOS,104,47.7,35.7,9,33,19,8,3,0
2018-11-24,GSW,SAC,GSW,117,46.6,29.4,12,42,28,5,6,1
2018-11-24,GSW,SAC,SAC,116,43.3,39.3,13,34,28,6,4,0
2018-11-24,MIL,SAS,MIL,135,57.0,37.5,6,35,30,7,3,1
2018-11-24,MIL,SAS,SAS,129,53.3,47.6,9,30,27,8,3,0
2018-11-24,MIN,CHI,MIN,111,40.8,20.6,21,38,22,7,5,1
2018-11-24,MIN,CHI,CHI,96,39.5,30.3,6,34,22,7,4,0
2018-11-24,OKC,DEN,OKC,98,35.9,23.1,19,35,22,9,5,0
2018-11-24,OKC,DEN,DEN,105,41.1,33.3,15,39,26,6,9,1
2018-11-24,WAS,NOP,WAS,124,56.7,34.5,5,40,30,12,9,1
2018-11-24,WAS,NOP,NOP,114,47.8,35.5,7,36,23,10,3,0
2018-11-25,ATL,CHA,ATL,124,53.2,41.0,9,32,34,5,9,1
2018-11-25,ATL,CHA,CHA,123,44.6,40.0,10,32,30,8,4,0
2018-11-25,BKN,PHI,BKN,125,56.8,40.0,10,33,19,2,4,0
2018-11-25,BKN,PHI,PHI,127,48.4,41.4,13,29,28,9,6,1
2018-11-25,DET,PHX,DET,118,46.2,39.0,13,28,30,9,0,1
2018-11-25,DET,PHX,PHX,107,51.2,32.0,10,32,22,6,6,0
2018-11-25,LAL,ORL,LAL,104,46.8,38.5,5,37,22,9,10,0
2018-11-25,LAL,ORL,ORL,108,45.2,35.5,9,36,31,8,5,1
2018-11-25,MEM,NYK,MEM,98,44.2,36.7,6,35,27,5,19,0
2018-11-25,MEM,NYK,NYK,103,37.4,36.4,14,42,17,4,5,1
2018-11-25,POR,LAC,POR,100,43.3,21.1,16,42,18,2,5,0
2018-11-25,POR,LAC,LAC,104,42.2,20.0,11,37,15,9,5,1
2018-11-25,SAC,UTA,SAC,112,47.1,39.1,7,29,20,10,7,0
2018-11-25,SAC,UTA,UTA,133,53.3,33.3,13,36,30,11,5,1
2018-11-25,TOR,MIA,TOR,125,52.2,31.4,11,36,25,4,7,1
2018-11-25,TOR,MIA,MIA,115,41.1,41.7,17,29,21,6,5,0
2018-11-26,CHA,MIL,CHA,110,46.9,44.8,5,39,21,9,5,1
2018-11-26,CHA,MIL,MIL,107,41.1,34.8,10,38,25,7,5,0
2018-11-26,CHI,SAS,CHI,107,46.7,42.4,5,38,23,6,5,0
2018-11-26,CHI,SAS,SAS,108,48.4,33.3,7,39,29,7,2,1
2018-11-26,CLE,MIN,CLE,95,41.9,32.3,9,31,24,4,3,0
2018-11-26,CLE,MIN,MIN,102,46.5,30.8,8,31,18,8,8,1
2018-11-26,GSW,ORL,GSW,116,48.8,37.1,10,36,21,8,7,1
2018-11-26,GSW,ORL,ORL,110,44.4,46.7,6,28,28,11,2,0
2018-11-26,NOP,BOS,NOP,107,44.2,37.5,9,31,21,8,5,0
2018-11-26,NOP,BOS,BOS,124,49.5,48.7,14,28,27,14,4,1
2018-11-26,UTA,IND,UTA,88,42.0,25.8,10,28,25,10,4,0
2018-11-26,UTA,IND,IND,121,58.3,50.0,4,35,33,13,4,1
2018-11-26,WAS,HOU,WAS,135,56.2,37.9,9,29,29,7,7,1
2018-11-26,WAS,HOU,HOU,131,47.4,37.5,18,30,22,8,5,0
2018-11-27,DEN,LAL,DEN,117,48.5,36.0,16,44,28,7,4,1
2018-11-27,DEN,LAL,LAL,85,39.1,14.3,8,31,19,5,8,0
2018-11-27,DET,NYK,DET,115,47.5,29.2,7,41,20,5,7,1
2018-11-27,DET,NYK,NYK,108,39.6,33.3,13,37,16,5,5,0
2018-11-27,MEM,TOR,MEM,114,50.6,34.5,11,24,27,9,5,0
2018-11-27,MEM,TOR,TOR,122,60.9,54.5,4,27,25,5,5,1
2018-11-27,MIA,ATL,MIA,113,46.0,34.2,11,32,22,20,3,0
2018-11-27,MIA,ATL,ATL,115,47.5,38.7,10,36,22,13,7,1
2018-11-27,PHX,IND,PHX,104,44.6,33.3,12,33,20,8,6,0
2018-11-27,PHX,IND,IND,109,42.2,42.3,17,38,25,8,6,1
2018-11-28,BKN,UTA,BKN,91,34.9,36.7,14,34,11,12,5,0
2018-11-28,BKN,UTA,UTA,101,47.6,32.1,8,40,17,10,6,1
2018-11-28,CHA,ATL,CHA,108,45.8,20.0,5,39,20,15,5,1
2018-11-28,CHA,ATL,ATL,94,34.4,25.0,16,38,20,11,8,0
2018-11-28,HOU,DAL,HOU,108,46.0,28.9,15,23,28,10,5,0
2018-11-28,HOU,DAL,DAL,128,54.1,50.0,10,27,27,10,7,1
2018-11-28,LAC,PHX,LAC,115,46.5,52.4,18,38,21,6,7,1
2018-11-28,LAC,PHX,PHX,99,43.8,30.8,7,27,20,17,6,0
2018-11-28,MIL,CHI,MIL,116,49.4,34.3,8,40,29,6,8,1
2018-11-28,MIL,CHI,CHI,113,44.9,29.7,9,36,28,9,3,0
2018-11-28,MIN,SAS,MIN,128,50.5,43.9,13,35,33,12,6,1
2018-11-28,MIN,SAS,SAS,89,39.1,29.6,12,34,23,1,8,0
2018-11-28,NOP,WAS,NOP,125,48.4,30.6,17,47,24,10,5,1
2018-11-28,NOP,WAS,WAS,104,43.2,33.3,12,26,26,12,2,0
2018-11-28,OKC,CLE,OKC,100,47.7,22.2,8,42,25,5,11,1
2018-11-28,OKC,CLE,CLE,83,39.3,39.1,7,36,20,4,1,0
2018-11-28,PHI,NYK,PHI,117,54.0,48.0,8,42,34,7,5,1
2018-11-28,PHI,NYK,NYK,91,34.8,20.7,11,30,14,11,5,0
2018-11-28,POR,ORL,POR,115,43.5,48.7,13,34,24,8,1,1
2018-11-28,POR,ORL,ORL,112,51.9,46.7,3,34,28,3,8,0
2018-11-29,LAL,IND,LAL,104,48.8,29.2,11,39,25,8,11,1
2018-11-29,LAL,IND,IND,96,37.2,43.5,10,34,23,14,4,0
2018-11-29,SAC,LAC,SAC,121,47.9,29.2,16,32,26,4,2,0
2018-11-29,SAC,LAC,LAC,133,55.6,42.9,8,30,25,7,5,1
2018-11-29,TOR,GSW,TOR,131,52.2,39.5,7,30,25,5,6,1
2018-11-29,TOR,GSW,GSW,128,48.5,36.7,17,29,27,6,5,0
2018-11-30,BKN,MEM,BKN,125,44.7,36.4,11,40,26,7,4,0
2018-11-30,BKN,MEM,MEM,131,49.5,40.0,11,34,27,8,6,1
2018-11-30,BOS,CLE,BOS,128,53.3,54.8,12,35,30,4,4,1
2018-11-30,BOS,CLE,CLE,95,39.0,31.8,9,27,18,5,1,0
2018-11-30,CHA,UTA,CHA,111,49.5,32.1,7,31,19,8,3,0
2018-11-30,CHA,UTA,UTA,119,54.3,45.0,6,35,32,5,5,1
2018-11-30,DET,CHI,DET,107,44.6,38.2,13,39,24,5,5,1
2018-11-30,DET,CHI,CHI,88,43.0,14.3,7,33,25,5,7,0
2018-11-30,LAL,DAL,LAL,114,48.8,30.0,9,38,23,8,3,1
2018-11-30,LAL,DAL,DAL,103,39.5,25.6,9,37,20,9,4,0
2018-11-30,MIA,NOP,MIA,106,43.0,33.3,13,33,22,10,4,1
2018-11-30,MIA,NOP,NOP,101,42.7,21.4,11,35,25,4,8,0
2018-11-30,OKC,ATL,OKC,124,52.3,43.9,7,39,30,12,7,1
2018-11-30,OKC,ATL,ATL,109,44.8,30.6,14,28,26,15,3,0
2018-11-30,PHI,WAS,PHI,123,43.9,31.6,17,41,28,11,7,1
2018-11-30,PHI,WAS,WAS,98,40.2,28.6,8,34,22,10,4,0
2018-11-30,PHX,ORL,PHX,85,40.5,25.0,9,31,22,5,0,0
2018-11-30,PHX,ORL,ORL,99,47.6,29.6,8,36,23,7,5,1
2018-11-30,POR,DEN,POR,112,52.9,27.3,12,32,19,7,6,0
2018-11-30,POR,DEN,DEN,113,46.0,46.7,13,28,28,11,3,1
2018-11-30,SAS,HOU,SAS,105,45.3,35.7,9,32,24,4,4,0
2018-11-30,SAS,HOU,HOU,136,50.0,40.7,13,36,32,9,6,1
2018-12-01,CLE,TOR,CLE,95,38.6,22.7,11,33,14,6,0,0
2018-12-01,CLE,TOR,TOR,106,48.8,26.9,6,36,15,5,5,1
2018-12-01,DET,GSW,DET,111,43.9,34.3,14,33,22,8,2,1
2018-12-01,DET,GSW,GSW,102,45.9,23.1,8,36,23,6,5,0
2018-12-01,HOU,CHI,HOU,121,50.0,39.0,6,41,23,8,7,1
2018-12-01,HOU,CHI,CHI,105,44.3,25.0,7,34,15,11,6,0
2018-12-01,MIN,BOS,MIN,109,45.1,32.1,9,30,19,6,2,0
2018-12-01,MIN,BOS,BOS,118,47.1,38.6,7,33,30,9,3,1
2018-12-01,NYK,MIL,NYK,136,53.1,58.8,6,35,30,5,2,1
2018-12-01,NYK,MIL,MIL,134,48.9,42.9,10,41,28,11,4,0
2018-12-01,SAC,IND,SAC,111,45.1,44.8,14,32,25,10,3,1
2018-12-01,SAC,IND,IND,110,52.4,41.7,6,36,32,11,5,0
2018-12-01,WAS,BKN,WAS,102,51.9,30.8,2,36,19,8,3,1
2018-12-01,WAS,BKN,BKN,88,37.0,24.2,11,31,19,8,2,0
2018-12-02,CHA,NOP,CHA,109,42.9,27.8,11,30,25,9,6,0
2018-12-02,CHA,NOP,NOP,119,51.2,34.4,9,41,30,6,5,1
2018-12-02,DAL,LAC,DAL,114,44.2,34.8,17,47,20,6,5,1
2018-12-02,DAL,LAC,LAC,110,44.2,37.5,8,36,23,9,5,0
2018-12-02,LAL,PHX,LAL,120,50.0,40.7,11,45,26,9,4,1
2018-12-02,LAL,PHX,PHX,96,39.8,39.4,7,33,24,12,8,0
2018-12-02,MIA,UTA,MIA,102,39.6,41.9,14,36,20,8,8,1
2018-12-02,MIA,UTA,UTA,100,43.8,33.3,10,40,21,8,6,0
2018-12-02,PHI,MEM,PHI,103,48.6,36.4,3,41,22,5,2,1
2018-12-02,PHI,MEM,MEM,95,41.8,39.3,3,32,19,7,7,0
