home_team,away_team,PTS_home,FG%_home,3P%_home,FT%_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,PTS_away,FG%_away,3P%_away,FT%_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,winner
MIA,PHX,105,39.3,38.9,100.0,8,36,20,5,5,118,48.9,35.0,70.6,10,37,30,8,8,PHX
HOU,LAL,135,53.1,33.3,76.0,14,42,36,10,2,119,49.5,37.1,61.5,4,31,26,10,6,HOU
MEM,SAC,94,37.5,36.1,75.0,9,28,22,11,1,103,51.2,28.9,60.0,11,40,24,10,1,SAC
MIN,OKC,107,48.2,48.3,86.7,9,36,21,7,2,101,44.3,40.0,77.3,8,30,21,5,7,MIN
SAS,WAS,113,46.7,40.0,88.2,10,26,31,10,7,118,53.5,36.0,70.8,14,31,32,9,8,WAS
DAL,ORL,131,62.3,48.1,74.4,3,32,27,6,2,129,51.1,47.4,75.0,12,23,27,7,1,DAL
DEN,MIL,113,48.4,22.2,87.5,9,38,29,7,4,107,42.9,40.0,76.0,7,33,24,3,7,DEN
PHI,POR,104,44.6,17.2,89.3,12,22,17,6,5,130,54.8,42.9,89.7,11,28,29,7,5,POR
ATL,LAL,138,52.5,42.1,88.9,12,34,32,10,2,122,53.3,36.4,56.0,7,30,28,12,3,ATL
BOS,IND,129,54.0,47.2,81.8,7,33,25,6,9,124,46.3,30.8,80.0,19,31,33,4,2,BOS
NYK,UTA,118,46.8,38.2,94.4,14,31,29,9,7,103,45.3,33.3,76.5,15,28,23,3,5,NYK
CHI,TOR,107,50.7,34.4,74.1,6,27,21,9,9,118,51.8,48.3,90.0,9,29,34,10,4,TOR
GSW,PHI,119,55.7,43.8,89.5,8,34,32,6,6,107,45.9,43.3,76.2,13,26,11,14,2,GSW
CHA,CHI,110,44.4,34.8,82.4,9,31,25,4,6,117,51.7,37.9,72.7,11,33,28,4,7,CHI
CLE,DET,128,52.8,34.3,95.7,10,23,26,13,5,121,55.6,51.6,78.9,7,28,27,8,3,CLE
LAC,WAS,125,47.0,40.0,86.4,18,34,25,9,7,109,46.4,31.0,66.7,12,33,19,4,10,LAC
BKN,PHX,120,50.0,41.0,76.9,8,19,28,11,1,136,62.0,50.0,75.0,9,33,35,5,6,PHX
MIA,SAC,115,50.0,46.4,78.3,7,42,38,3,2,106,44.1,30.0,66.7,12,32,26,6,3,MIA
HOU,NOP,99,40.2,29.5,94.1,5,24,19,11,2,110,50.0,32.4,70.8,12,44,20,3,6,NOP
DAL,MIN,87,40.8,20.7,73.1,9,22,18,4,4,121,56.3,43.3,60.0,9,36,31,6,4,MIN
ORL,SAS,108,47.7,35.0,82.6,12,33,29,10,5,98,45.0,29.0,70.8,7,34,24,9,9,ORL
DEN,OKC,100,39.8,40.5,68.8,12,35,21,7,9,105,42.5,42.3,80.0,15,38,24,2,9,OKC
MIL,POR,116,48.9,28.9,72.2,10,29,27,7,5,119,53.3,42.9,100.0,9,30,26,9,1,POR
BOS,LAL,105,42.3,33.3,100.0,14,40,30,4,12,114,40.4,52.8,73.1,15,37,30,11,2,LAL
IND,NYK,105,45.2,39.4,61.5,9,35,21,9,9,109,39.8,21.1,76.0,24,36,15,8,7,NYK
PHI,UTA,127,50.0,43.8,90.5,10,30,27,6,11,124,51.7,33.3,88.0,10,33,36,3,9,PHI
CLE,MEM,108,47.7,40.0,66.7,10,38,26,6,8,101,41.1,31.6,88.2,7,36,25,9,12,CLE
DET,LAC,125,50.6,42.5,75.0,13,25,28,5,3,136,59.6,48.3,84.2,7,29,31,12,5,LAC
MIA,WAS,110,43.2,22.6,77.1,14,45,24,4,1,102,41.1,26.2,81.0,6,37,28,5,4,MIA
ATL,PHX,129,51.6,38.6,77.8,12,31,29,7,4,120,53.4,37.8,85.7,8,30,31,6,5,ATL
IND,SAC,122,54.1,34.5,83.3,8,31,23,13,3,133,56.7,38.2,64.3,9,29,26,15,3,SAC
HOU,TOR,135,59.1,35.5,82.4,7,42,30,9,3,106,44.0,33.3,75.0,8,29,17,11,5,HOU
GSW,MEM,121,55.4,37.9,81.8,6,40,32,7,8,101,40.2,30.4,70.8,9,28,30,7,4,GSW
MIN,ORL,106,46.3,31.6,90.0,6,32,24,8,5,108,45.9,36.0,80.8,10,32,24,11,4,ORL
CHA,OKC,106,44.6,45.2,71.4,7,28,22,12,4,126,58.7,47.2,77.8,3,41,31,10,10,OKC
NOP,SAS,114,48.4,26.9,71.4,13,26,29,14,3,113,47.9,25.6,61.1,18,37,35,6,10,NOP
DEN,POR,120,50.5,33.3,94.1,16,32,34,3,6,108,46.3,35.7,80.0,13,24,14,7,4,DEN
BKN,PHI,136,51.6,39.2,78.3,13,40,35,3,5,121,45.8,41.4,77.8,11,33,26,7,1,BKN
ATL,GSW,141,48.2,32.6,77.3,16,41,27,5,4,134,44.6,32.1,80.0,14,43,26,4,7,ATL
CHI,SAC,115,46.2,32.4,90.9,11,36,24,13,3,123,50.0,38.5,82.8,4,36,33,12,1,SAC
LAL,NYK,113,48.8,38.7,85.2,3,35,28,4,11,105,41.0,28.6,86.7,18,33,21,1,4,LAL
DAL,MIL,117,49.4,41.0,91.3,8,34,22,9,1,129,56.8,40.0,68.0,5,31,34,13,2,MIL
CLE,SAS,117,47.4,29.5,92.3,10,41,31,6,4,101,36.7,30.0,81.0,14,40,23,6,6,CLE
DET,ORL,99,45.0,25.8,86.4,9,27,22,6,5,111,53.6,41.7,73.3,7,30,22,7,3,ORL
PHX,WAS,140,61.4,44.0,80.8,9,33,33,13,6,112,49.0,21.9,64.7,13,22,32,11,4,PHX
BOS,MEM,131,48.5,37.3,88.9,17,40,30,12,4,91,38.0,28.9,83.3,16,30,19,5,3,BOS
CHA,IND,99,39.8,27.6,84.0,11,32,18,6,5,115,48.9,33.3,77.8,11,38,34,5,4,IND
LAC,MIA,103,44.2,41.0,86.4,9,39,23,6,5,95,41.8,26.7,91.7,12,33,24,9,0,LAC
HOU,MIN,90,35.2,33.3,66.7,10,31,20,10,7,111,44.4,36.7,74.1,11,47,21,6,11,MIN
OKC,TOR,135,47.3,36.5,100.0,14,31,40,6,8,127,47.5,40.0,81.0,11,37,38,6,5,OKC
MIL,UTA,108,46.4,36.6,60.0,7,25,27,8,3,123,48.3,38.6,83.3,12,40,31,3,3,UTA
DEN,POR,112,48.8,42.9,84.2,14,28,26,8,6,103,45.9,35.5,93.3,15,27,29,6,3,DEN
CHA,LAL,118,49.0,40.6,78.6,5,29,26,9,1,124,56.2,23.5,84.2,7,41,36,5,6,LAL
CLE,SAC,136,58.0,56.1,64.7,5,40,36,10,5,110,46.2,38.6,58.3,10,30,28,5,1,CLE
DAL,PHI,118,48.3,39.5,73.9,8,36,28,6,4,102,43.0,27.6,70.0,16,35,20,8,5,DAL
ATL,LAC,144,53.7,51.3,81.5,13,26,35,5,4,149,58.4,60.0,77.4,8,28,32,8,5,LAC
BKN,GSW,98,38.2,31.0,77.3,11,27,23,7,12,109,46.2,18.2,82.6,16,44,24,7,8,GSW
NOP,TOR,138,51.0,42.2,100.0,17,34,36,11,5,100,47.6,32.3,66.7,10,28,27,4,6,NOP
HOU,IND,129,51.5,48.0,73.9,20,28,26,5,3,132,62.8,46.9,64.3,5,20,35,7,7,IND
BKN,DAL,107,45.1,36.4,86.7,8,35,33,6,5,119,50.5,44.2,61.5,6,39,25,7,3,DAL
MIA,ORL,121,54.0,36.1,77.8,11,34,31,10,3,95,43.8,28.6,71.4,8,31,25,7,3,MIA
MEM,NYK,113,51.3,56.8,62.5,8,27,33,4,5,123,55.8,40.7,80.0,8,29,28,12,5,NYK
CHI,MIN,129,48.4,40.0,84.4,13,35,24,9,16,123,45.7,44.4,73.1,10,32,28,6,5,CHI
OKC,UTA,117,47.8,51.4,66.7,9,23,26,9,9,124,51.7,40.0,90.0,15,33,29,9,8,UTA
MIL,PHX,106,43.3,32.5,60.0,10,34,23,10,4,114,50.6,28.6,66.7,8,41,17,8,5,PHX
CHA,TOR,117,48.9,41.0,65.0,9,29,27,6,2,123,53.1,51.5,83.3,7,34,30,5,3,TOR
GSW,PHI,127,50.0,42.1,77.3,12,40,30,7,8,104,41.8,25.0,100.0,11,29,21,7,8,GSW
CLE,WAS,114,48.9,34.3,72.7,7,39,25,4,5,106,44.7,40.0,66.7,12,35,27,10,5,CLE
ATL,BOS,117,42.2,31.7,90.0,13,36,24,8,2,125,52.7,34.7,90.9,6,39,33,6,9,BOS
MIA,SAS,116,49.4,31.6,78.3,5,40,29,8,2,104,45.6,32.4,58.8,6,40,30,6,2,MIA
LAC,NOP,106,46.2,37.5,84.6,8,29,23,7,2,117,53.4,37.5,68.8,8,30,30,13,5,NOP
DET,SAC,133,56.0,54.8,100.0,6,42,32,2,2,120,47.4,34.1,68.2,5,28,31,7,6,DET
GSW,IND,131,55.9,53.1,76.9,10,39,33,7,7,109,48.1,38.7,70.4,7,23,31,11,6,GSW
ORL,SAS,127,59.8,59.3,65.0,8,31,34,11,5,111,51.9,31.4,94.1,4,23,29,7,5,ORL
BKN,CLE,95,39.8,40.0,78.6,12,22,22,9,3,118,53.8,40.5,100.0,7,41,26,8,13,CLE
DAL,NYK,122,52.4,42.9,78.3,6,34,30,7,6,108,44.7,37.8,90.9,14,32,27,5,2,DAL
CHI,MEM,118,54.4,46.2,90.9,8,38,24,3,4,110,46.2,39.1,61.5,9,25,26,8,4,CHI
MIL,MIN,105,49.4,42.4,68.8,10,25,35,6,3,129,55.2,51.2,75.0,12,31,34,8,3,MIN
PHX,UTA,129,59.1,48.3,68.8,5,32,37,10,7,115,43.6,34.3,67.7,19,33,28,7,7,PHX
DEN,LAL,114,48.5,43.8,85.7,14,36,33,4,6,106,46.1,32.0,72.7,10,29,27,12,10,DEN
DET,POR,128,48.4,59.3,71.0,16,29,26,3,7,122,46.1,36.7,87.9,11,27,29,9,7,DET
ATL,PHI,127,51.9,44.4,81.8,9,31,31,4,9,121,42.9,33.3,75.9,18,31,24,7,6,ATL
BOS,WAS,133,52.2,32.4,92.9,9,40,25,9,5,129,47.4,42.6,90.5,5,34,32,8,1,BOS
HOU,TOR,104,44.7,39.5,81.3,12,36,22,5,3,107,42.1,30.3,89.5,16,25,24,14,8,TOR
CHA,MIL,84,34.2,24.1,79.3,8,40,17,2,2,120,43.6,34.6,83.3,10,43,26,8,5,MIL
DEN,SAC,106,46.3,34.5,71.4,9,26,26,9,5,135,58.6,50.0,88.9,6,36,32,11,1,SAC
LAL,NOP,139,55.7,45.2,84.4,5,27,32,5,5,122,51.7,37.9,82.6,10,31,28,5,7,LAL
DAL,OKC,146,58.2,39.5,75.8,11,43,30,8,3,111,38.8,36.2,85.7,12,28,23,5,4,DAL
DET,LAC,106,44.1,30.0,100.0,14,43,27,7,2,112,45.1,33.3,96.2,0,35,20,9,6,LAC
BKN,SAS,123,56.3,50.0,72.7,9,32,31,8,7,103,39.6,32.4,95.2,15,26,20,5,3,BKN
CHA,MEM,115,57.3,51.6,71.4,5,38,30,8,4,106,46.7,36.4,50.0,9,23,33,12,5,CHA
CHI,ORL,108,43.4,32.4,71.4,18,25,21,10,6,114,46.6,33.3,73.1,13,35,23,4,6,ORL
PHI,WAS,119,48.0,29.6,65.2,13,35,28,8,4,113,48.8,37.1,76.2,7,32,28,7,8,PHI
ATL,HOU,122,45.5,34.1,75.7,9,32,25,7,8,113,44.0,30.2,63.2,16,42,22,6,6,ATL
IND,NYK,125,61.0,48.3,57.9,6,35,30,4,3,111,47.6,31.3,91.3,5,27,16,7,4,IND
CLE,TOR,119,52.2,34.1,69.2,14,33,36,5,4,95,40.2,29.0,69.6,12,28,22,7,3,CLE
GSW,PHX,113,44.6,41.5,54.5,13,39,33,6,2,112,45.7,32.4,93.8,9,33,28,9,8,GSW
NOP,POR,93,47.4,37.0,68.8,8,28,27,9,6,84,43.4,28.6,70.6,11,31,19,7,4,NOP
BOS,MIA,110,50.6,41.0,70.6,6,36,27,1,9,106,41.2,30.0,93.3,14,31,21,4,2,BOS
OKC,SAC,127,54.1,48.1,81.5,5,31,30,8,9,113,48.9,38.1,69.2,10,30,32,5,5,OKC
CHA,IND,111,53.7,29.4,81.3,5,41,27,5,3,102,50.6,26.7,62.5,2,30,31,9,3,CHA
CLE,PHI,121,47.8,35.1,80.0,15,28,33,6,8,123,54.5,42.3,84.2,11,31,25,5,4,PHI
ATL,CHI,126,46.8,32.6,82.8,15,34,33,4,3,136,55.4,46.4,72.4,7,36,29,6,2,CHI
SAS,TOR,122,52.9,36.7,82.6,5,41,37,12,13,99,39.8,25.8,81.3,16,31,25,11,4,SAS
HOU,NYK,105,45.0,38.5,69.7,12,27,22,12,3,103,45.7,33.3,58.3,19,32,19,4,4,HOU
MEM,NOP,87,42.0,27.3,87.5,3,33,28,7,8,96,41.0,37.1,79.2,12,37,21,12,4,NOP
DEN,MIL,95,38.3,27.5,70.6,12,36,24,7,2,112,50.0,47.1,66.7,9,42,30,8,6,MIL
DAL,WAS,112,44.8,25.0,65.4,12,44,27,7,12,104,41.5,21.9,60.0,12,40,27,9,7,DAL
GSW,UTA,129,48.0,45.5,76.5,12,39,31,8,4,107,44.6,34.4,87.5,9,35,23,8,7,GSW
LAC,MIN,100,40.5,32.1,88.5,10,26,20,6,3,121,53.5,32.4,94.7,9,32,33,9,7,MIN
BKN,BOS,110,49.4,45.5,65.4,7,30,28,6,3,118,51.8,40.5,73.9,7,32,31,6,1,BOS
OKC,ORL,127,54.8,40.6,91.7,4,27,28,9,8,113,45.1,30.6,80.0,14,34,29,6,3,OKC
MIA,MIL,123,51.7,47.5,77.8,7,40,34,10,3,97,44.6,33.3,90.9,5,33,24,8,4,MIA
PHX,SAC,130,51.8,41.9,80.6,7,32,29,11,6,125,51.6,29.0,75.0,15,35,27,8,6,PHX
MIN,POR,121,46.4,39.4,88.2,12,29,24,8,9,109,44.8,37.9,80.0,12,32,26,5,1,MIN
DET,LAL,111,41.7,28.6,76.5,17,33,30,8,2,125,51.2,40.0,83.3,7,40,32,6,11,LAL
ATL,CHA,99,40.4,23.7,90.0,15,30,23,5,6,122,49.4,40.5,95.0,12,34,27,7,4,CHA
NYK,ORL,100,41.7,37.9,79.2,16,18,15,8,0,118,63.2,46.2,90.9,7,27,25,7,7,ORL
MIA,PHI,109,47.7,31.4,93.3,10,33,27,10,1,104,47.7,28.6,75.0,6,33,29,3,1,MIA
BKN,BOS,86,38.3,32.3,93.3,6,25,27,5,1,136,57.1,48.9,83.3,10,41,32,6,5,BOS
CHI,CLE,105,45.8,42.4,88.2,9,35,18,5,3,108,48.2,32.4,76.2,6,30,31,6,2,CLE
IND,TOR,127,48.5,41.5,69.6,9,30,32,9,9,125,51.0,23.1,73.1,15,41,30,6,7,IND
HOU,MEM,113,41.2,30.6,64.3,22,34,20,9,4,121,49.4,42.9,68.3,8,38,27,8,11,MEM
NOP,WAS,133,56.2,31.3,79.3,8,31,36,14,6,126,47.8,46.7,85.0,15,27,35,7,3,NOP
DAL,SAS,116,53.3,36.7,70.0,8,47,28,6,10,93,36.0,25.0,73.3,13,31,29,8,7,DAL
DEN,SAC,98,39.3,34.6,86.4,12,33,27,6,5,102,43.8,27.3,78.9,10,38,21,7,5,SAC
DET,PHX,100,38.4,27.0,63.6,16,32,26,14,5,116,45.5,32.3,81.8,9,45,28,15,11,PHX
LAL,UTA,138,57.1,45.2,83.3,5,32,34,8,4,122,48.5,31.1,76.9,15,29,29,5,7,LAL
GSW,LAC,125,45.6,38.3,72.2,13,34,34,7,2,130,50.0,34.2,78.4,12,36,28,6,4,LAC
GSW,UTA,140,53.3,47.6,78.6,13,28,42,8,6,137,46.2,44.9,90.6,17,31,33,10,3,GSW
MEM,MIL,113,53.0,50.0,63.2,7,33,30,9,3,110,46.7,25.0,75.0,11,33,24,10,5,MEM
MIN,POR,128,51.7,36.7,92.6,11,41,24,8,5,91,37.3,27.6,70.0,9,26,18,8,5,MIN
CLE,ORL,109,55.7,45.5,80.8,7,26,31,8,5,116,51.2,56.0,88.9,10,23,26,8,3,ORL
DET,IND,115,52.8,40.0,50.0,6,35,27,6,4,129,53.2,43.3,84.2,7,35,36,10,5,IND
NYK,PHI,110,48.1,44.1,70.4,12,33,24,11,6,96,44.0,34.5,85.7,7,31,23,7,3,NYK
BKN,TOR,93,41.3,29.7,72.7,6,33,19,7,2,121,48.8,45.2,83.3,7,38,24,10,6,TOR
DAL,PHX,123,47.8,43.2,85.7,10,29,24,10,5,113,48.2,41.7,75.0,11,30,20,7,4,DAL
BOS,CHI,129,54.2,48.9,76.2,5,31,27,10,11,112,46.8,35.7,87.5,13,32,30,6,2,BOS
HOU,NOP,105,43.9,36.6,64.3,12,32,27,6,5,127,52.1,39.0,61.1,9,34,35,16,6,NOP
LAC,OKC,107,45.2,37.5,84.6,11,31,27,6,2,129,55.6,48.6,70.6,8,36,24,9,11,OKC
DEN,WAS,130,55.4,22.6,73.3,13,47,41,11,11,110,38.5,44.7,56.5,14,26,30,14,1,DEN
CHA,UTA,115,43.5,47.6,68.2,12,30,28,11,3,107,43.0,23.1,88.9,15,39,26,3,2,CHA
GSW,LAL,128,46.7,39.0,85.7,15,33,32,6,4,110,48.9,28.6,66.7,10,31,28,5,9,GSW
SAC,SAS,127,55.9,39.4,71.4,7,35,29,5,6,122,51.0,44.0,68.8,11,31,37,9,5,SAC
ATL,TOR,121,43.4,30.8,70.8,20,34,27,5,4,123,49.0,38.5,100.0,11,36,37,3,7,TOR
CLE,PHI,97,42.5,29.6,67.7,5,38,24,5,8,104,44.4,41.4,80.0,9,42,20,6,7,PHI
HOU,PHX,114,39.8,33.3,73.5,17,37,25,8,5,110,40.0,22.6,77.1,19,39,23,10,8,HOU
LAC,MEM,101,44.0,37.5,88.2,14,37,20,7,2,95,41.8,22.9,68.8,14,27,26,12,3,LAC
MIL,MIN,112,47.1,35.1,68.0,11,36,24,10,4,107,43.9,37.1,61.5,16,36,23,8,4,MIL
OKC,WAS,147,59.8,50.0,81.0,8,48,30,5,9,106,39.4,23.7,71.4,16,27,20,10,3,OKC
MIA,NOP,106,46.3,44.8,68.0,10,36,20,6,11,95,37.5,21.9,76.9,18,36,20,6,7,MIA
CHA,GSW,84,36.4,28.2,81.8,13,30,21,13,6,97,42.7,31.0,80.0,13,40,28,7,7,GSW
DEN,POR,127,58.8,39.4,63.6,11,34,38,8,6,112,45.5,32.0,66.7,19,26,25,11,2,DEN
LAL,SAS,123,51.6,40.7,77.8,10,36,28,7,4,118,43.8,39.5,82.6,16,31,33,9,7,LAL
DET,ORL,109,50.6,45.2,69.2,7,29,29,7,7,112,49.4,50.0,66.7,13,33,25,9,9,ORL
BKN,MIN,86,33.7,17.1,90.9,16,40,20,7,2,101,42.9,31.6,73.9,6,45,22,6,9,MIN
BOS,NYK,116,56.8,42.9,75.0,11,25,27,8,4,102,45.1,34.2,93.8,15,24,21,1,3,BOS
MIL,PHI,119,54.4,48.6,83.3,7,40,32,6,10,98,37.1,34.8,90.9,13,28,24,12,5,MIL
LAL,PHX,113,52.2,42.9,50.0,3,31,28,7,4,123,47.3,42.5,94.7,14,37,32,6,9,PHX
DAL,IND,111,47.1,45.2,71.4,8,30,15,9,4,133,55.9,38.9,88.2,6,40,38,12,0,IND
CLE,WAS,114,50.6,31.3,74.1,6,41,35,6,6,105,44.4,30.0,72.2,4,36,29,6,2,CLE
ATL,ORL,109,45.6,41.4,88.2,9,35,31,10,3,92,41.7,36.8,44.4,14,37,23,7,9,ATL
HOU,OKC,110,40.9,39.0,78.3,13,37,18,6,7,123,47.4,48.6,93.3,10,38,30,12,8,OKC
CHI,NOP,114,43.2,32.5,90.5,12,37,29,12,0,106,45.5,39.0,71.4,12,37,25,5,7,CHI
DEN,GSW,119,48.9,34.4,84.6,12,33,29,10,5,103,43.2,32.4,75.9,11,31,27,5,3,DEN
SAS,UTA,109,46.2,41.9,63.2,10,36,34,8,11,128,51.1,48.6,86.4,5,33,36,13,8,UTA
CHA,POR,93,49.3,29.2,70.6,4,37,24,12,6,80,34.7,9.4,68.8,22,34,14,11,4,CHA
LAC,SAC,107,48.8,29.6,95.0,10,29,23,7,2,123,49.5,40.5,81.8,14,27,29,10,1,SAC
DET,NYK,111,48.1,46.7,80.8,10,32,25,9,6,113,44.6,38.5,76.2,15,29,31,9,4,NYK
IND,TOR,122,46.0,31.0,73.9,13,30,27,8,5,130,55.2,42.9,70.6,12,33,35,4,7,TOR
BKN,MEM,111,48.9,35.7,57.1,12,34,32,5,5,86,38.7,26.9,80.8,8,32,16,6,4,BKN
MIA,SAC,121,51.7,36.7,80.0,10,29,27,12,3,110,52.9,40.6,58.3,11,30,30,10,5,MIA
CLE,DAL,121,53.0,50.0,72.2,9,38,35,2,4,119,52.7,42.4,60.0,5,31,23,11,6,CLE
BKN,ORL,81,39.2,25.8,78.6,9,26,18,10,1,108,52.7,36.0,84.0,5,33,20,14,2,ORL
GSW,WAS,123,50.0,45.7,72.7,9,35,39,12,6,112,49.5,34.3,80.0,11,30,34,5,5,GSW
ATL,UTA,124,49.5,37.5,87.0,15,40,27,8,8,97,37.2,28.9,84.2,12,31,24,11,4,ATL
BOS,PHI,117,52.7,22.7,91.9,9,47,21,7,9,99,39.4,33.3,91.7,8,20,20,6,5,BOS
NOP,NYK,115,50.6,52.9,82.6,10,34,23,4,5,92,37.3,30.4,69.6,13,25,27,6,5,NOP
MIN,SAS,114,46.2,41.9,88.2,11,35,28,16,8,105,47.6,39.0,73.3,7,34,28,9,7,MIN
CHI,DET,95,39.8,6.9,83.3,15,24,22,11,3,105,49.3,37.8,73.9,8,39,22,3,8,DET
CHA,MIL,85,37.0,27.5,82.4,5,32,24,6,2,123,51.7,40.0,83.3,11,40,29,7,3,MIL
HOU,OKC,95,38.9,23.1,66.7,12,34,22,5,8,112,47.3,37.0,77.8,12,43,19,7,8,OKC
MIA,POR,106,52.9,53.8,69.2,6,28,29,8,8,96,40.7,32.3,84.2,15,25,24,9,4,MIA
IND,NOP,123,49.0,36.8,100.0,14,36,34,5,9,114,46.7,37.9,82.6,7,33,26,2,4,IND
DAL,TOR,136,54.2,34.9,81.0,11,39,32,7,10,125,46.9,37.1,66.7,12,32,34,11,3,DAL
MEM,MIN,101,38.7,29.7,90.0,17,33,23,8,5,110,49.4,40.0,81.8,5,34,29,4,13,MIN
CHI,CLE,132,40.0,35.1,81.6,25,49,29,6,8,123,43.3,40.7,57.9,5,34,37,7,11,CHI
DEN,SAC,117,53.5,42.9,90.9,5,38,35,10,6,96,40.0,34.3,61.5,15,28,28,8,5,DEN
LAC,LAL,112,50.6,27.0,75.0,9,27,29,10,1,116,54.7,38.9,80.0,8,31,28,6,5,LAL
CHA,MIL,99,43.9,30.8,75.0,9,33,24,3,3,111,45.3,41.0,85.0,8,36,21,9,3,MIL
ORL,UTA,115,54.5,33.3,67.7,10,35,27,9,6,107,42.5,43.2,82.1,7,30,25,8,1,ORL
ATL,BKN,97,43.0,28.6,71.4,8,31,18,3,8,124,51.1,47.8,76.9,8,35,30,6,4,BKN
GSW,NYK,110,44.9,31.8,50.0,16,37,26,8,5,99,36.8,30.8,70.8,17,39,23,7,3,GSW
OKC,SAS,118,49.4,29.0,95.5,7,30,20,6,2,132,52.7,48.7,85.0,11,34,39,6,8,SAS
HOU,PHX,105,33.3,24.4,90.3,19,39,14,8,5,110,40.4,35.1,67.6,14,37,20,6,6,PHX
DEN,MIA,103,42.9,35.3,90.5,9,32,22,10,8,97,42.2,26.9,83.3,9,36,21,10,1,DEN
LAL,WAS,134,52.5,34.8,83.3,7,38,30,6,6,131,51.0,41.5,83.3,10,35,35,6,6,LAL
CLE,DET,110,39.8,43.9,86.7,12,41,25,7,6,100,37.1,27.8,85.7,9,33,24,10,7,CLE
CHA,PHI,114,51.2,42.4,82.4,7,25,24,5,6,121,47.9,43.2,90.9,15,33,38,5,7,PHI
BOS,DAL,138,55.3,48.8,100.0,9,38,33,4,8,110,46.8,26.5,72.2,10,32,20,4,4,BOS
GSW,TOR,120,44.9,40.9,77.8,15,41,26,10,5,105,43.2,26.7,64.7,11,36,31,9,2,GSW
MEM,POR,92,44.3,37.5,59.1,8,22,15,6,8,122,52.2,41.9,81.3,16,30,31,13,8,POR
MIN,SAC,120,49.4,38.7,75.0,8,36,29,4,5,124,50.0,37.9,54.2,14,31,29,8,6,SAC
IND,NOP,102,42.1,31.3,66.7,17,27,25,9,8,129,55.8,46.9,69.2,11,36,25,9,4,NOP
CHI,MIL,97,41.9,40.7,87.5,7,37,25,4,2,113,43.0,32.6,75.0,11,38,22,7,4,MIL
LAC,WAS,140,57.4,40.6,76.0,9,40,32,5,7,115,46.9,35.3,73.3,9,30,29,5,3,LAC
ATL,BKN,102,42.5,32.4,73.9,12,30,23,4,4,114,46.6,46.9,77.3,12,33,28,6,8,BKN
MIA,UTA,126,52.3,38.2,84.0,8,26,33,6,6,120,48.3,40.0,84.6,12,30,24,3,5,MIA
MEM,POR,100,36.1,37.5,75.8,9,36,21,15,9,107,42.4,31.4,75.0,13,37,23,8,5,POR
DEN,LAL,124,58.7,42.3,71.4,11,36,34,5,7,114,52.8,41.4,72.7,6,25,33,5,4,DEN
HOU,PHX,118,43.8,38.1,69.2,13,36,27,13,3,109,45.9,31.0,75.9,9,38,23,6,6,HOU
DAL,PHI,116,46.5,39.0,87.0,12,33,20,6,2,120,45.5,29.7,93.5,13,29,26,10,5,PHI
BOS,GSW,140,55.2,51.0,81.8,7,44,35,10,5,88,39.1,17.1,69.2,12,34,24,2,3,BOS
LAC,MIN,89,37.6,29.4,88.2,7,33,17,7,5,88,38.8,27.3,94.4,12,42,24,4,7,LAC
DET,ORL,91,38.4,22.2,85.0,5,23,25,11,2,113,59.7,30.4,80.0,7,41,24,7,6,ORL
CHA,TOR,106,46.7,29.6,75.0,11,34,24,8,6,111,46.2,34.2,77.8,11,34,27,8,6,TOR
CLE,NYK,98,44.8,38.6,37.5,10,29,31,7,5,107,48.8,41.0,70.0,10,37,32,8,9,NYK
IND,SAS,105,44.1,20.0,81.0,14,28,20,9,4,117,54.1,40.0,78.9,10,35,33,6,8,SAS
OKC,PHX,118,48.0,29.0,73.3,10,31,21,16,8,110,44.0,35.9,88.9,15,35,26,2,7,OKC
BKN,MEM,102,44.3,35.7,56.7,12,21,27,10,6,106,46.3,32.4,81.8,15,35,26,6,3,MEM
LAC,MIL,106,44.0,40.0,64.0,5,33,25,9,3,113,47.4,39.5,85.7,7,39,20,8,3,MIL
MIN,POR,119,50.6,39.3,75.7,12,28,28,9,7,114,48.9,41.0,72.7,12,29,28,5,3,MIN
UTA,WAS,127,48.5,40.0,86.7,11,40,29,6,9,115,42.6,42.1,82.6,10,33,26,6,3,UTA
CHI,SAC,113,50.0,34.4,81.8,7,25,28,9,2,109,44.6,29.7,88.9,20,31,29,6,6,CHI
LAL,OKC,116,51.3,47.1,72.0,12,43,29,8,7,104,39.4,38.5,93.8,13,25,22,12,7,LAL
CHA,ORL,89,45.8,36.4,100.0,3,28,19,7,1,101,54.1,37.1,53.3,8,33,23,9,1,ORL
BOS,CLE,104,41.9,39.5,91.7,14,39,24,6,9,105,43.3,47.6,63.6,8,34,28,11,3,CLE
BKN,PHI,112,48.8,40.0,75.0,10,34,25,4,7,107,48.8,42.9,78.9,8,30,25,6,2,BKN
DET,MIA,110,43.8,28.6,90.9,10,32,26,5,3,118,49.4,45.2,87.0,8,34,27,7,5,MIA
ATL,NYK,116,50.6,32.3,78.3,13,38,26,6,5,100,38.4,30.8,72.7,17,23,27,8,6,ATL
NOP,TOR,139,50.5,49.0,81.8,17,45,38,9,5,98,38.7,29.5,59.1,11,34,21,6,7,NOP
HOU,SAS,114,46.7,26.5,63.6,16,35,23,15,5,101,43.7,33.3,81.3,12,38,24,1,10,HOU
