home_team,away_team,PTS_home,FG%_home,3P%_home,FT%_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,PTS_away,FG%_away,3P%_away,FT%_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,winner
CHA,CLE,101,41.3,32.6,91.7,15,37,27,9,2,102,40.0,40.0,80.0,15,36,26,7,0,CLE
BOS,DET,102,45.1,32.1,76.0,11,44,23,4,9,93,32.7,38.5,75.0,20,36,18,5,4,BOS
CHI,IND,122,54.4,23.1,78.3,10,33,30,5,6,115,49.5,44.4,100.0,10,27,25,3,3,CHI
ATL,TOR,114,46.2,31.0,90.5,13,27,27,12,4,125,56.8,63.0,88.9,8,37,29,7,4,TOR
DAL,PHI,107,45.9,29.4,82.6,11,29,22,8,0,98,51.4,33.3,73.9,6,30,23,5,5,DAL
HOU,SAS,106,43.4,33.3,79.3,9,26,15,9,6,131,57.3,46.4,80.0,11,33,33,14,5,SAS
BKN,UTA,102,41.4,35.3,72.7,16,26,25,10,2,125,56.5,44.7,85.7,9,41,33,7,5,UTA
DEN,NOP,105,44.9,46.3,94.1,7,24,22,9,4,113,56.0,32.0,91.3,5,33,27,8,5,NOP
OKC,POR,96,37.9,35.7,71.4,13,39,24,5,6,93,39.6,18.2,70.0,17,36,18,7,4,OKC
MEM,ORL,135,50.5,33.3,72.7,16,46,33,6,5,115,43.3,35.4,69.0,7,31,27,2,2,MEM
CHA,MIA,86,38.4,27.8,62.5,12,38,23,4,5,104,41.8,34.4,94.4,11,38,27,14,6,MIA
PHX,WAS,95,40.4,25.8,50.0,20,44,26,6,7,80,35.3,20.8,78.9,8,34,14,8,4,PHX
LAL,NYK,122,47.1,26.5,60.7,14,43,29,8,7,115,39.8,28.9,72.2,15,41,24,8,4,LAL
MIL,POR,137,53.3,46.0,72.7,10,34,36,9,6,108,48.2,31.1,57.1,9,29,25,6,6,MIL
OKC,SAC,103,48.3,30.0,62.5,7,34,23,8,1,113,51.8,37.5,68.2,7,40,30,13,4,SAC
CHI,PHI,108,48.1,26.9,88.5,6,32,21,3,4,119,53.6,50.0,81.0,4,34,29,5,5,PHI
DET,MIN,105,42.1,37.5,68.4,14,33,28,6,9,118,46.2,47.2,81.0,11,40,27,6,7,MIN
BKN,DEN,104,41.4,39.0,72.7,8,28,24,8,9,124,52.1,31.3,76.2,11,44,37,7,2,DEN
CLE,IND,98,40.5,34.4,67.9,16,34,25,9,5,85,37.3,25.8,88.2,13,34,17,5,2,CLE
BOS,ORL,116,45.5,28.3,92.9,16,39,29,9,6,83,35.8,19.2,95.2,8,32,17,8,5,BOS
ATL,DAL,94,38.9,20.0,93.8,15,35,21,7,4,103,43.2,44.4,84.6,12,36,25,8,5,DAL
HOU,NOP,107,47.6,35.6,68.8,5,28,28,5,7,120,53.2,41.4,72.2,5,28,29,12,4,NOP
LAC,MIL,113,41.7,39.1,93.8,10,34,26,6,2,137,54.5,50.0,81.5,7,43,28,6,4,MIL
CHA,TOR,101,41.1,22.5,87.5,9,29,28,11,4,116,48.8,42.9,65.5,14,37,21,9,5,TOR
MIA,WAS,121,56.6,56.3,81.0,5,32,29,9,1,100,45.0,22.6,91.3,7,26,25,10,0,MIA
CHI,PHX,124,47.8,38.5,90.3,11,29,18,7,2,127,54.4,37.5,89.5,10,34,31,5,5,PHX
GSW,OKC,110,50.0,34.9,76.5,6,34,30,12,3,98,41.1,30.6,76.5,18,32,21,8,2,GSW
NYK,UTA,104,37.9,24.2,68.6,20,36,18,8,3,113,41.9,25.0,85.2,14,35,19,6,6,UTA
PHI,PHX,109,46.1,31.3,94.4,6,38,24,7,4,114,45.3,23.1,91.7,11,37,27,7,5,PHX
ATL,IND,133,57.8,51.5,75.0,10,33,36,8,7,112,39.8,32.3,84.8,18,25,22,10,4,ATL
BKN,BOS,91,38.4,27.8,38.5,15,25,22,6,4,126,54.9,35.0,75.0,11,41,32,6,8,BOS
LAC,MEM,109,44.9,35.5,75.0,11,29,25,8,7,135,51.5,34.6,80.0,21,34,26,12,6,MEM
HOU,NOP,97,37.2,31.0,64.5,18,29,19,8,3,110,52.5,25.0,90.0,8,35,27,10,10,NOP
DAL,DET,116,50.6,50.0,78.3,6,41,24,10,5,86,37.9,16.7,68.2,13,32,20,5,2,DAL
DEN,NYK,132,54.1,41.0,77.4,12,40,31,5,1,115,44.6,34.9,83.3,14,27,25,9,3,DEN
LAL,MIL,116,51.8,31.3,60.0,12,29,28,7,6,131,54.2,41.7,60.0,11,31,31,10,4,MIL
ORL,POR,113,48.9,50.0,75.0,10,40,34,8,7,95,35.2,28.9,76.9,17,33,21,9,5,ORL
MIN,SAC,134,48.1,50.0,70.6,16,33,34,10,4,114,49.4,36.0,88.5,5,33,29,4,3,MIN
CLE,SAS,105,47.6,42.9,75.0,10,41,18,8,2,92,38.4,24.2,72.7,15,31,24,8,4,CLE
CHA,CHI,109,43.0,30.2,69.6,11,32,26,7,1,121,56.1,48.5,68.4,5,35,27,4,5,CHI
OKC,TOR,98,41.4,29.8,85.7,14,31,28,11,4,117,51.1,37.1,100.0,10,35,22,9,4,TOR
GSW,UTA,85,35.9,37.2,76.5,3,32,17,8,3,111,46.1,33.3,70.6,11,41,26,3,9,UTA
LAL,POR,105,55.4,45.9,46.2,3,35,29,7,7,107,47.2,31.3,81.3,11,30,26,15,3,POR
MIN,SAC,119,44.9,34.8,83.3,6,28,28,4,6,132,51.6,40.0,88.9,11,40,32,4,7,SAC
DET,MEM,107,43.6,20.0,85.7,10,30,27,4,7,132,47.8,50.0,69.0,18,42,32,6,4,MEM
BKN,WAS,112,46.4,34.5,85.7,12,30,19,6,3,113,50.6,35.5,88.9,10,31,29,7,5,WAS
MIA,NOP,112,48.1,31.3,85.7,11,32,25,12,4,97,42.4,26.8,87.5,12,27,19,8,6,MIA
HOU,TOR,120,52.4,42.1,60.0,13,28,25,5,4,139,54.6,38.5,81.8,14,23,25,12,3,TOR
DAL,LAC,112,48.7,33.3,85.2,8,33,19,4,3,105,48.1,39.1,72.0,4,27,24,9,2,DAL
MIL,PHX,107,45.5,26.3,68.0,11,28,18,6,4,131,56.7,30.0,69.0,9,34,35,10,2,PHX
GSW,NYK,114,46.2,33.3,88.2,5,33,27,4,5,116,43.3,38.9,72.7,16,35,24,3,3,NYK
CHA,DET,141,55.7,42.9,65.2,15,36,36,13,2,119,47.1,34.3,61.1,16,29,32,10,6,CHA
CLE,IND,120,53.1,37.5,83.3,6,26,20,12,7,113,47.2,47.4,68.8,9,29,25,9,4,CLE
OKC,PHI,87,38.9,17.1,91.7,11,41,21,6,8,100,38.7,26.9,80.8,15,40,19,7,10,PHI
ATL,SAS,121,45.6,32.6,86.7,17,32,28,10,5,136,55.6,56.3,85.7,5,36,37,11,4,SAS
BOS,DEN,108,39.6,27.0,73.3,18,36,24,13,8,102,43.3,25.0,72.2,12,40,23,7,6,BOS
CHI,MIN,134,63.2,45.2,76.9,6,37,32,6,3,122,50.0,32.5,81.3,7,25,32,7,4,CHI
ORL,UTA,99,44.0,37.1,75.0,9,31,23,12,5,114,44.9,31.7,87.5,11,39,22,15,5,UTA
NYK,POR,103,38.3,30.8,85.3,9,32,19,6,6,112,47.6,37.5,85.0,9,42,29,3,2,POR
CHA,MEM,118,40.2,31.1,78.8,18,35,28,7,6,125,49.0,33.3,60.6,16,41,31,11,8,MEM
SAC,WAS,123,56.6,42.9,86.2,6,36,27,4,2,110,46.6,34.2,71.4,10,22,26,11,3,SAC
NOP,SAS,114,49.4,34.4,85.0,10,36,22,2,4,124,50.5,37.8,84.2,7,27,26,9,5,SAS
CLE,PHI,93,46.8,33.3,86.7,5,29,21,3,3,103,48.1,45.5,81.0,8,32,24,13,5,PHI
DEN,TOR,110,46.4,37.8,85.7,12,38,28,5,3,109,48.9,35.3,64.7,8,27,22,11,1,DEN
BKN,MIA,111,45.2,30.0,68.2,9,32,16,12,2,115,50.0,34.5,79.3,10,42,20,6,1,MIA
CHI,OKC,106,44.9,28.0,82.6,11,46,20,6,3,101,38.6,30.6,73.3,7,36,22,8,10,CHI
DAL,LAC,97,41.2,38.5,63.2,13,31,16,4,0,99,52.4,31.8,54.5,6,36,23,7,4,LAC
GSW,LAL,117,44.4,31.6,73.5,10,40,24,4,3,115,46.6,40.7,66.7,12,36,25,5,6,GSW
ORL,PHX,105,42.5,36.6,66.7,4,40,25,2,2,132,52.4,44.1,70.0,7,45,40,8,2,PHX
ATL,BOS,95,36.6,31.6,100.0,11,37,18,6,3,105,42.4,28.9,81.5,12,42,21,5,6,BOS
IND,MIN,120,44.1,28.9,77.3,22,32,28,5,6,129,51.2,52.9,89.3,8,30,23,8,8,MIN
DET,WAS,94,37.6,34.8,81.5,13,31,19,7,3,103,47.1,31.0,77.8,10,35,21,8,3,WAS
BKN,SAC,109,51.2,34.6,93.3,6,43,25,7,5,85,34.4,25.7,77.8,11,32,12,8,4,BKN
NYK,OKC,123,41.7,30.0,81.8,19,37,28,8,12,127,50.0,38.2,66.7,8,38,28,9,1,OKC
CHI,SAS,120,52.3,41.7,85.7,10,43,25,3,3,109,47.8,30.0,71.4,4,29,28,9,2,CHI
MIL,POR,107,42.7,31.7,75.0,6,37,18,8,3,122,45.5,41.9,73.7,14,44,30,8,6,POR
NOP,TOR,120,58.4,45.7,87.5,4,43,36,4,7,90,30.5,23.5,77.4,19,25,8,7,3,NOP
DEN,ORL,121,47.7,40.0,91.3,12,40,25,7,2,111,44.0,28.2,87.0,11,31,24,16,5,DEN
HOU,UTA,101,42.2,32.4,67.9,10,23,23,5,4,135,55.1,45.0,86.4,13,40,34,6,5,UTA
GSW,LAC,104,45.3,39.0,76.9,7,31,23,7,3,119,56.5,44.1,53.3,6,37,25,6,3,LAC
ATL,CLE,124,53.8,42.4,88.9,7,28,25,9,4,116,51.1,39.0,83.3,14,25,30,8,3,ATL
DAL,MIA,107,44.7,43.9,63.6,12,26,27,5,7,99,41.7,25.9,81.5,15,33,19,1,2,DAL
BOS,PHI,135,56.1,55.6,81.8,7,44,28,2,10,87,28.8,25.0,84.6,12,28,17,7,2,BOS
IND,MIL,119,50.5,41.5,42.1,10,31,32,8,2,128,55.8,34.5,73.3,9,38,28,7,0,MIL
CHA,MIN,120,41.2,24.2,75.7,16,46,31,9,7,126,39.4,23.6,62.8,17,41,29,10,8,MIN
MEM,NOP,121,50.0,29.4,63.0,18,31,29,10,3,109,50.0,15.4,85.0,11,23,20,7,5,MEM
LAC,PHX,96,41.2,28.6,66.7,13,33,26,11,9,103,48.9,32.0,70.0,12,40,30,9,4,PHX
ATL,ORL,130,50.0,54.5,78.6,13,34,23,7,6,109,42.9,31.7,92.3,12,33,23,3,5,ATL
BOS,DET,111,54.5,40.6,77.8,2,28,29,8,6,112,46.2,53.3,76.9,18,29,28,9,1,DET
IND,WAS,113,54.2,20.0,65.5,7,33,30,9,6,108,42.9,45.9,81.3,12,32,25,7,3,IND
BKN,NYK,111,43.9,32.4,60.9,16,35,21,5,1,106,43.5,37.2,88.9,10,34,22,7,9,BKN
CHI,SAC,125,50.0,41.4,95.0,13,34,25,8,2,118,51.2,40.0,90.9,7,29,24,9,3,CHI
MEM,POR,119,43.5,36.7,81.0,10,29,20,10,7,123,50.6,40.6,75.0,13,30,23,6,5,POR
MIN,TOR,91,39.0,23.8,72.4,6,36,23,6,7,103,45.5,32.0,78.9,9,39,21,7,6,TOR
OKC,SAS,106,39.0,34.4,68.4,15,35,25,6,6,114,43.9,29.4,81.8,14,43,29,3,7,SAS
HOU,PHX,121,43.3,29.5,85.7,13,36,23,5,5,124,51.2,29.2,80.6,7,35,27,10,7,PHX
DEN,GSW,117,47.3,38.9,81.0,12,36,27,5,1,116,51.7,29.4,66.7,8,29,26,13,5,DEN
LAL,UTA,106,47.7,27.8,63.6,12,32,24,9,7,101,46.8,33.3,84.2,8,33,17,11,6,LAL
BKN,WAS,103,40.4,36.8,70.8,15,27,19,6,5,117,55.4,50.0,81.3,8,30,26,10,7,WAS
CHA,MIA,107,40.0,23.8,70.0,17,41,27,6,4,111,40.2,29.2,65.2,15,41,31,4,5,MIA
DAL,NOP,125,53.7,47.5,72.0,7,31,18,5,4,118,50.0,42.9,66.7,17,31,22,7,0,DAL
MIL,PHI,120,44.2,31.8,78.6,12,32,20,5,1,123,50.0,35.3,85.2,9,37,21,2,2,PHI
HOU,LAC,111,46.2,35.1,73.7,12,23,29,8,2,142,55.4,51.4,84.6,12,38,34,12,5,LAC
CLE,DET,103,44.2,34.3,67.6,8,35,20,3,7,106,40.7,32.4,89.3,13,36,23,8,8,DET
BKN,BOS,106,41.5,24.1,75.0,8,30,25,8,4,129,54.1,40.5,74.1,8,40,28,9,3,BOS
ATL,CHI,108,42.3,28.6,66.7,13,32,20,2,3,112,48.8,29.6,81.5,6,37,16,5,8,CHI
MEM,MIN,114,38.8,29.0,72.5,26,33,25,9,7,119,46.2,38.1,68.0,12,30,26,6,11,MIN
OKC,PHX,104,47.3,19.4,90.9,7,35,22,10,4,124,53.5,38.2,90.5,3,40,32,14,6,PHX
GSW,POR,132,51.1,36.6,84.4,10,36,36,10,7,95,39.2,25.7,82.8,6,25,16,5,4,GSW
DEN,SAC,128,55.8,42.9,85.0,3,36,30,12,4,110,50.0,31.0,83.3,6,28,25,5,8,DEN
CHA,TOR,125,55.3,37.5,66.7,13,39,34,10,7,93,44.0,26.1,56.5,10,26,18,6,4,CHA
IND,OKC,125,48.5,37.8,59.1,12,39,31,8,11,129,49.5,35.5,75.0,11,43,23,8,3,OKC
HOU,ORL,111,46.8,29.8,45.0,10,31,22,12,3,119,50.6,36.1,75.9,10,44,20,7,4,ORL
SAS,WAS,157,54.3,31.0,79.1,16,34,35,6,3,153,54.6,42.1,79.2,11,28,36,10,5,SAS
MIA,NYK,115,47.0,34.4,74.3,4,40,22,13,5,100,40.0,35.0,72.2,5,40,19,4,1,MIA
MIN,PHI,102,41.9,23.1,84.0,9,32,23,4,1,133,51.2,48.7,83.3,6,36,30,10,0,PHI
NOP,PHX,117,43.7,27.6,80.5,16,37,21,10,4,102,43.9,30.0,75.0,7,30,23,6,8,NOP
DAL,UTA,109,47.7,43.6,100.0,8,22,22,9,3,114,54.1,42.1,81.8,9,35,22,9,4,UTA
LAC,LAL,105,49.4,38.5,68.4,7,40,25,8,8,102,41.9,25.8,76.2,13,34,18,8,7,LAC
BOS,DET,113,47.7,38.5,90.5,10,27,31,5,6,104,44.8,25.9,86.4,10,31,18,4,4,BOS
ATL,TOR,127,57.8,41.9,81.8,5,40,27,8,8,100,40.0,31.3,73.7,11,31,25,5,2,ATL
CLE,WAS,92,38.6,32.0,83.3,13,36,22,9,5,86,43.2,47.8,83.3,7,35,19,8,7,CLE
MIA,SAS,133,56.6,42.9,71.1,4,28,25,8,3,129,55.6,45.2,78.9,12,34,33,5,1,MIA
CHI,MEM,110,41.9,45.0,76.7,6,35,17,9,3,116,44.0,30.4,80.8,19,42,23,5,10,MEM
BKN,MIL,126,47.8,38.2,75.8,12,28,24,7,5,123,52.6,42.1,65.8,4,39,24,4,0,BKN
DEN,SAC,115,46.3,37.2,79.3,4,41,29,5,2,110,42.7,30.0,75.8,9,36,24,4,3,DEN
NYK,PHI,109,44.7,33.3,62.9,12,35,21,6,2,125,48.7,30.3,88.6,5,38,28,13,5,PHI
PHX,UTA,114,51.2,46.4,81.3,10,26,24,7,5,118,46.8,42.5,65.0,14,27,23,7,6,UTA
BOS,IND,107,42.9,27.9,85.0,12,28,25,5,9,128,52.2,51.5,85.0,10,39,25,7,5,IND
CHA,DET,126,50.6,41.9,67.6,12,34,25,8,8,127,45.5,35.0,72.2,22,32,30,10,3,DET
HOU,LAC,98,38.0,40.5,61.1,6,31,26,8,0,99,44.2,32.4,71.4,10,49,18,4,12,LAC
DAL,GSW,107,50.0,38.2,80.0,6,39,16,5,7,101,42.9,28.2,60.0,12,32,27,15,2,DAL
DEN,POR,124,51.2,32.4,77.4,8,47,28,9,5,92,37.4,16.7,69.2,11,31,22,12,3,DEN
LAL,NOP,95,41.7,20.6,90.0,7,31,15,8,7,123,51.1,43.3,64.0,12,39,29,16,3,NOP
BKN,TOR,97,38.4,34.3,79.2,14,31,23,4,5,133,51.5,47.4,59.1,16,31,35,17,5,TOR
CLE,MIN,122,52.7,40.5,85.3,10,28,29,5,3,127,54.7,42.9,78.9,8,23,30,12,6,MIN
IND,ORL,103,48.6,41.7,72.0,4,35,22,4,6,119,46.9,32.4,77.3,10,29,29,10,2,ORL
CHI,MIA,99,48.8,24.1,66.7,5,33,23,9,4,112,49.4,38.7,76.9,9,30,28,8,5,MIA
MEM,SAS,118,53.9,42.3,57.9,13,42,24,5,6,105,41.4,28.1,73.7,12,26,30,13,3,MEM
CHA,MIL,106,38.7,35.9,62.5,9,31,22,6,1,130,44.0,40.0,86.5,17,45,25,4,5,MIL
OKC,SAC,110,46.5,31.4,70.4,7,31,28,12,5,131,56.3,32.3,76.7,11,35,30,10,6,SAC
DET,WAS,113,47.8,29.6,82.6,14,29,23,9,3,116,50.0,50.0,80.8,12,30,29,6,8,WAS
ATL,BOS,98,43.4,22.6,79.2,5,32,15,8,4,107,47.0,31.4,94.7,11,36,27,4,8,BOS
BKN,TOR,108,50.0,40.0,73.7,7,30,21,3,5,109,45.6,30.4,87.0,16,32,27,5,2,TOR
HOU,LAC,100,39.6,33.3,64.7,14,31,21,8,6,113,43.8,41.9,94.1,17,38,24,7,8,LAC
GSW,MIN,114,45.6,28.9,86.4,8,32,26,11,3,129,52.8,40.0,82.6,6,36,27,10,2,MIN
DAL,LAL,109,50.0,28.6,63.0,10,35,24,8,7,104,45.1,41.2,80.0,4,33,22,8,6,DAL
CHA,CLE,119,50.6,44.7,72.7,9,36,32,10,5,98,46.8,32.3,66.7,4,33,21,6,1,CHA
IND,ORL,122,43.6,32.4,80.0,14,40,23,12,7,114,45.4,31.3,80.0,12,40,22,12,5,IND
NYK,PHI,108,42.9,28.6,68.8,10,30,20,9,3,123,52.0,47.2,84.8,5,38,24,2,8,PHI
HOU,UTA,127,50.0,41.2,66.7,5,29,27,12,3,132,54.9,35.7,70.8,11,38,32,12,2,UTA
MIA,MIL,119,45.4,47.7,83.3,9,39,28,9,4,120,45.1,38.9,88.9,11,41,22,7,3,MIL
NOP,SAC,125,59.1,37.9,83.3,7,43,30,5,5,95,39.3,22.9,68.0,12,26,20,9,4,NOP
DEN,OKC,107,44.4,26.1,88.2,10,37,25,11,2,119,50.6,55.2,71.4,9,41,24,11,6,OKC
PHX,POR,120,50.0,38.9,83.9,7,39,32,14,6,90,38.5,35.5,76.0,5,30,22,10,2,PHX
ATL,CHI,130,52.4,45.0,85.7,8,25,26,7,3,124,59.1,53.8,85.7,5,27,30,5,2,ATL
BOS,MEM,120,51.7,43.2,80.0,15,36,33,4,7,107,42.4,32.5,76.9,17,27,24,10,4,BOS
BKN,MIA,107,47.0,38.7,77.3,7,23,24,5,5,113,51.9,33.3,82.1,5,30,27,8,6,MIA
DET,TOR,108,45.2,29.7,75.0,11,31,25,4,5,106,43.4,26.9,75.0,14,27,12,5,4,DET
DAL,GSW,122,52.9,45.9,75.0,8,24,29,7,1,113,54.3,50.0,76.9,10,27,26,7,5,DAL
SAC,SAS,115,45.9,31.3,84.4,9,40,26,6,2,112,49.5,37.5,50.0,6,34,28,8,5,SAC
LAC,LAL,132,54.8,63.0,86.7,13,33,32,10,3,111,48.8,34.3,77.3,9,27,26,8,4,LAC
ORL,TOR,103,37.9,29.7,95.2,12,43,24,5,4,97,39.8,32.4,64.7,12,42,22,2,8,ORL
DET,IND,111,44.7,50.0,66.7,19,33,28,5,9,106,39.0,25.0,64.3,21,34,24,4,9,DET
CLE,PHI,119,53.7,35.7,87.5,10,31,30,5,4,125,54.7,42.4,90.6,3,27,23,8,3,PHI
ATL,WAS,117,41.8,36.1,82.4,13,26,18,6,5,114,54.1,48.3,88.9,7,34,37,2,7,ATL
CHI,MIL,112,50.0,38.5,72.7,5,35,25,5,2,118,48.9,32.3,66.7,12,38,20,5,5,MIL
NOP,UTA,124,51.5,30.6,76.5,15,37,29,11,5,90,34.8,26.8,65.4,22,30,15,7,2,NOP
MIN,OKC,138,53.8,46.8,78.3,7,34,35,17,7,101,43.0,25.7,85.7,8,31,19,12,4,MIN
DEN,HOU,116,45.3,39.4,80.6,10,31,27,10,4,101,45.8,27.8,68.2,9,35,25,4,3,DEN
NYK,PHX,114,46.5,44.8,70.0,12,37,23,7,5,115,44.7,50.0,81.5,3,30,28,7,3,PHX
DAL,SAC,114,47.6,38.9,74.1,10,29,22,7,2,113,48.9,36.0,66.7,10,35,24,5,1,DAL
CHA,SAS,123,46.2,38.1,79.3,11,39,29,8,5,117,45.9,29.7,80.0,13,38,28,7,6,CHA
MIA,PHI,99,48.6,46.4,84.2,6,32,20,6,3,82,34.1,17.1,82.6,13,28,13,9,4,MIA
MEM,ORL,124,50.0,41.2,66.7,6,49,25,7,4,96,43.0,31.4,68.8,1,40,25,7,5,MEM
MIN,POR,135,56.5,40.5,82.8,9,33,36,10,7,121,47.1,42.1,83.3,11,30,24,5,1,MIN
GSW,LAL,116,50.0,44.1,47.4,10,31,22,11,4,124,49.4,43.9,85.7,12,35,25,10,6,LAL
BKN,BOS,120,50.6,44.4,90.0,12,33,24,6,4,126,48.2,47.2,76.3,10,27,25,9,7,BOS
MIL,PHX,132,54.0,46.9,79.3,14,34,31,9,6,122,53.8,45.2,72.7,6,21,33,8,4,MIL
CLE,TOR,104,45.9,30.6,65.2,15,43,24,5,7,96,39.4,25.0,61.5,14,31,17,13,3,CLE
IND,WAS,123,51.8,32.3,86.2,7,35,28,3,5,133,52.3,40.5,81.3,5,31,33,6,4,WAS
HOU,MEM,123,52.4,38.2,66.7,8,37,23,4,5,112,45.4,19.2,70.4,12,28,27,12,8,HOU
OKC,UTA,103,42.4,20.0,89.5,11,36,20,11,9,116,44.9,44.2,76.5,11,37,27,4,4,UTA
LAC,NYK,93,37.5,32.4,72.7,9,34,17,2,5,116,47.2,44.8,63.3,15,42,19,4,5,NYK
DEN,NOP,138,54.0,30.3,79.1,10,37,32,7,8,130,47.5,42.4,69.0,14,35,30,9,4,DEN
DEN,GSW,131,54.8,31.3,70.7,7,34,39,8,5,124,51.1,42.5,73.9,9,32,29,5,0,DEN
ATL,DET,110,45.2,28.9,68.2,13,35,28,3,6,113,46.2,36.4,65.2,15,32,27,7,2,DET
CHI,PHI,106,44.8,33.3,76.9,14,34,22,5,4,121,48.8,40.0,79.4,8,30,29,5,5,PHI
HOU,MIA,106,44.3,30.2,68.2,9,24,22,8,7,123,53.8,45.2,78.6,13,37,26,3,4,MIA
MIN,POR,124,41.3,30.2,79.5,19,48,21,10,9,81,27.7,25.0,73.7,8,34,11,10,5,MIN
DAL,UTA,111,44.3,37.0,80.0,9,34,19,9,5,103,43.4,38.7,79.2,12,33,22,5,6,DAL
LAL,SAS,110,47.3,30.8,69.6,12,31,19,7,3,117,54.8,34.6,53.3,12,35,28,6,7,SAS
NYK,SAC,131,51.1,42.9,82.6,9,38,19,7,6,115,48.8,34.4,72.2,4,36,23,4,2,NYK
BKN,CHA,132,56.1,51.4,75.9,6,32,33,8,4,121,48.9,31.7,81.8,10,31,26,12,3,BKN
CLE,IND,127,50.0,28.1,88.9,14,26,25,13,6,124,53.8,50.0,66.7,11,27,35,6,7,CLE
ORL,PHX,99,38.0,17.9,88.0,8,45,17,6,2,102,38.0,35.1,82.6,7,45,24,7,6,PHX
MEM,NOP,132,47.5,36.4,83.3,15,37,30,8,6,111,46.6,32.4,66.7,12,33,24,9,3,MEM
MIL,OKC,142,53.0,50.0,80.0,16,37,35,10,4,115,50.0,41.0,71.4,6,30,26,6,5,MIL
GSW,LAC,112,47.8,38.2,84.6,10,41,33,8,6,97,35.5,30.8,82.6,12,35,23,12,3,GSW
BOS,CHA,115,49.5,32.4,78.6,16,31,30,10,8,101,42.4,24.2,75.0,15,31,18,8,7,BOS
CHI,DET,114,52.6,20.0,88.6,2,31,19,13,0,108,51.2,35.5,76.5,5,27,25,6,3,CHI
MIA,PHX,90,39.8,30.3,76.9,6,32,27,8,5,111,45.5,29.7,100.0,14,41,26,8,5,PHX
ATL,MIL,115,50.0,28.9,81.8,7,37,26,6,3,124,50.0,34.3,78.3,11,39,24,7,2,MIL
HOU,LAL,139,51.0,42.5,94.7,10,40,25,7,4,130,46.5,38.3,69.2,12,36,25,10,7,HOU
MIN,OKC,132,52.3,42.3,76.9,6,42,34,10,5,102,41.4,32.6,66.7,9,33,26,8,0,MIN
NOP,ORL,102,44.1,22.6,72.2,10,31,23,11,2,108,47.4,37.8,84.6,7,38,25,4,1,ORL
DAL,NYK,77,31.4,13.6,68.0,12,25,11,3,4,107,42.9,26.5,78.8,14,41,20,3,3,NYK
SAS,TOR,104,45.2,28.1,95.0,7,29,24,5,4,119,48.2,36.7,92.9,13,34,12,7,1,TOR
POR,UTA,85,32.6,25.0,81.8,9,27,19,4,2,123,51.9,37.0,81.5,6,44,31,3,5,UTA
DEN,SAC,106,48.8,25.7,89.5,10,41,26,11,3,100,44.7,35.3,66.7,8,30,24,11,5,DEN
LAC,WAS,115,50.0,50.0,100.0,7,34,21,6,10,109,47.1,37.0,85.0,9,32,26,10,3,LAC
BKN,PHI,129,56.0,45.0,52.9,10,35,29,13,15,100,32.3,38.9,86.7,17,33,19,5,5,BKN
DEN,GSW,102,41.7,22.6,78.1,12,37,19,5,6,113,47.7,33.3,75.0,8,28,26,9,4,GSW
MIN,ORL,110,45.6,33.3,100.0,5,32,24,8,5,118,46.5,40.0,88.0,10,39,31,4,3,ORL
ATL,LAC,112,47.8,29.0,89.5,15,32,28,5,3,106,48.8,37.5,82.4,6,30,22,7,3,ATL
BOS,DET,114,46.7,18.8,80.0,13,34,23,10,3,103,42.2,29.4,95.8,11,31,21,4,4,BOS
CLE,MIA,105,44.3,32.0,93.1,7,33,25,5,2,117,47.7,31.4,88.9,8,34,28,9,6,MIA
DAL,HOU,113,45.5,30.6,78.6,12,35,20,6,8,100,47.7,20.0,63.2,5,34,29,9,3,DAL
MEM,NYK,118,44.2,34.6,58.6,19,35,23,8,16,114,42.2,40.0,75.7,15,39,23,8,6,MEM
CHA,NOP,142,59.8,46.8,80.0,6,32,41,11,1,120,50.0,38.5,76.0,13,27,31,9,2,CHA
SAS,UTA,104,40.0,20.7,69.8,14,40,15,8,6,102,40.2,32.5,65.2,16,41,20,10,8,SAS
PHX,TOR,112,50.0,30.6,76.5,5,35,27,7,8,117,44.7,43.8,90.5,12,36,19,11,4,TOR
LAL,WAS,122,52.7,45.2,70.6,7,30,25,5,3,109,45.9,33.3,66.7,14,33,21,6,6,LAL
MIA,MIN,104,39.8,33.3,76.0,11,42,23,7,1,113,42.2,35.7,87.5,6,40,21,12,5,MIN
CHI,CLE,101,44.3,42.9,93.3,8,38,20,12,5,91,41.9,20.8,82.4,5,35,19,7,4,CHI
IND,SAS,119,48.9,38.9,100.0,9,38,23,6,10,108,41.2,32.4,81.3,15,37,28,6,3,IND
GSW,MIL,122,48.4,40.0,93.3,12,43,33,3,7,109,41.3,38.6,69.6,8,31,27,8,2,GSW
DEN,TOR,115,55.1,40.7,75.0,9,30,32,4,5,127,47.1,38.7,76.0,23,27,28,12,6,TOR
SAC,UTA,125,50.0,39.4,85.7,8,25,27,6,3,134,55.8,39.0,71.0,10,34,21,4,5,UTA
POR,WAS,127,51.6,36.7,90.9,12,31,21,10,3,118,47.0,41.2,96.3,9,26,26,7,8,POR
BKN,NYK,110,49.4,20.7,72.7,12,27,30,11,3,107,47.0,37.9,85.7,11,29,27,8,5,BKN
DET,LAC,102,45.0,41.4,90.0,8,36,23,3,4,106,44.9,33.3,80.0,11,35,25,5,3,LAC
